tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-580,Australian Open,Hard,128,G,O,20260128,123,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.689,4.0,4780.0,M0EJ,5,,Lorenzo Musetti,R,185.0,ITA,23.907,5.0,4105.0,4-6 3-6 3-1 RET,5,QF,128.0,4.0,1.0,83.0,53.0,31.0,12.0,6.0,6.0,11.0,4.0,2.0,60.0,40.0,24.0,12.0,8.0,3.0,6.0
2026-580,Australian Open,Hard,128,G,O,20260128,124,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.452,2.0,11500.0,S0S1,8,,Ben Shelton,L,193.0,USA,23.305,7.0,4000.0,6-3 6-4 6-4,5,QF,145.0,5.0,2.0,91.0,55.0,42.0,23.0,0.0,4.0,4.0,8.0,3.0,102.0,78.0,51.0,10.0,0.0,9.0,12.0
2026-580,Australian Open,Hard,128,G,O,20260130,125,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.741,1.0,12050.0,Z355,3,,Alexander Zverev,R,198.0,GER,28.78,3.0,5105.0,6-4 7-6(5) 6-7(3) 6-7(4) 7-5,5,SF,341.0,12.0,5.0,187.0,121.0,89.0,41.0,27.0,5.0,7.0,17.0,4.0,203.0,146.0,105.0,31.0,25.0,10.0,13.0
2026-580,Australian Open,Hard,128,G,O,20260130,126,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.694,4.0,4780.0,S0AG,2,,Jannik Sinner,R,191.0,ITA,24.457,2.0,11500.0,3-6 6-3 4-6 6-4 6-4,5,SF,252.0,12.0,3.0,158.0,112.0,80.0,23.0,21.0,16.0,18.0,26.0,2.0,133.0,100.0,80.0,17.0,21.0,5.0,8.0
2026-580,Australian Open,Hard,128,G,O,20260201,127,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,22.746,1.0,12050.0,D643,4,,Novak Djokovic,R,188.0,SRB,38.7,4.0,4780.0,2-6 6-2 6-3 7-5,5,F,185.0,9.0,2.0,101.0,67.0,52.0,20.0,16.0,4.0,6.0,4.0,2.0,122.0,85.0,57.0,20.0,14.0,12.0,16.0
2026-375,Montpellier,Hard,28,250,I,20260202,1,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.812,89.0,670.0,O483,,,Christopher O'Connell,R,183.0,AUS,31.677,119.0,511.0,5-7 6-3 7-5,3,R32,168.0,6.0,0.0,101.0,70.0,48.0,18.0,17.0,6.0,9.0,11.0,1.0,110.0,58.0,42.0,26.0,16.0,9.0,13.0
2026-375,Montpellier,Hard,28,250,I,20260202,2,G0IX,,,Arthur Gea,R,180.0,FRA,21.092,168.0,353.0,M0GZ,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.582,57.0,905.0,6-3 RET,3,R32,39.0,2.0,2.0,23.0,11.0,10.0,10.0,5.0,0.0,0.0,1.0,1.0,20.0,17.0,12.0,1.0,4.0,0.0,1.0
2026-375,Montpellier,Hard,28,250,I,20260202,3,ME82,,,Adrian Mannarino,L,180.0,FRA,37.604,70.0,810.0,MO44,,,Pedro Martinez,R,185.0,ESP,28.78,77.0,728.0,7-6(3) 6-1,3,R32,96.0,14.0,1.0,65.0,44.0,36.0,13.0,10.0,2.0,2.0,1.0,1.0,55.0,32.0,23.0,12.0,9.0,1.0,3.0
2026-375,Montpellier,Hard,28,250,I,20260203,4,HH26,5.0,,Ugo Humbert,L,188.0,FRA,27.614,38.0,1320.0,V812,,,Botic van de Zandschulp,R,191.0,NED,30.341,67.0,849.0,6-3 6-4,3,R32,72.0,9.0,1.0,58.0,42.0,32.0,11.0,10.0,3.0,3.0,9.0,1.0,47.0,29.0,25.0,8.0,9.0,1.0,3.0
2026-375,Montpellier,Hard,28,250,I,20260203,5,F0F1,6.0,,Arthur Fils,R,185.0,FRA,21.651,42.0,1110.0,R0EB,,,Valentin Royer,R,188.0,FRA,24.69,56.0,920.0,7-6(7) 6-7(4) 6-2,3,R32,152.0,14.0,5.0,108.0,66.0,55.0,21.0,16.0,0.0,1.0,14.0,2.0,101.0,68.0,50.0,20.0,16.0,5.0,8.0
2026-375,Montpellier,Hard,28,250,I,20260203,6,D0DT,,,Martin Damm,L,203.0,USA,22.35,160.0,373.0,HB71,7,,Hubert Hurkacz,R,196.0,POL,28.983,52.0,965.0,7-6(5) 6-4,3,R32,92.0,13.0,3.0,71.0,44.0,32.0,19.0,11.0,1.0,1.0,14.0,0.0,72.0,45.0,33.0,16.0,11.0,3.0,4.0
2026-375,Montpellier,Hard,28,250,I,20260203,7,BV16,,,Ugo Blanchet,R,175.0,FRA,27.086,174.0,343.0,VA08,,,Andrea Vavassori,R,193.0,ITA,30.757,282.0,185.0,6-4 6-3,3,R32,79.0,5.0,3.0,63.0,33.0,26.0,16.0,10.0,1.0,2.0,9.0,2.0,58.0,43.0,29.0,4.0,9.0,5.0,8.0
2026-375,Montpellier,Hard,28,250,I,20260203,8,CD85,,,Pablo Carreno Busta,R,188.0,ESP,34.571,100.0,616.0,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.434,69.0,820.0,4-6 6-3 7-6(4),3,R32,127.0,7.0,2.0,102.0,69.0,50.0,13.0,16.0,3.0,6.0,15.0,4.0,87.0,51.0,45.0,13.0,15.0,4.0,7.0
2026-375,Montpellier,Hard,28,250,I,20260203,9,D0DW,,,Titouan Droguet,R,191.0,FRA,24.643,150.0,403.0,CH12,,,Jan Choinski,R,196.0,GBR,29.656,125.0,498.0,6-2 7-6(2),3,R32,84.0,14.0,2.0,59.0,38.0,33.0,13.0,10.0,2.0,2.0,4.0,3.0,83.0,49.0,31.0,17.0,10.0,7.0,9.0
2026-375,Montpellier,Hard,28,250,I,20260204,10,G0IX,,,Arthur Gea,R,180.0,FRA,21.092,168.0,353.0,M0FH,3,,Tomas Machac,R,183.0,CZE,25.314,28.0,1610.0,6-3 4-5 RET,3,R16,75.0,6.0,1.0,46.0,26.0,24.0,12.0,9.0,0.0,0.0,4.0,1.0,61.0,32.0,24.0,15.0,9.0,4.0,5.0
2026-375,Montpellier,Hard,28,250,I,20260204,11,ME82,,,Adrian Mannarino,L,180.0,FRA,37.604,70.0,810.0,HH26,5,,Ugo Humbert,L,188.0,FRA,27.614,38.0,1320.0,6-7(4) 6-3 7-6(4),3,R16,167.0,7.0,2.0,115.0,75.0,63.0,21.0,17.0,9.0,9.0,23.0,3.0,111.0,73.0,61.0,17.0,16.0,8.0,9.0
2026-375,Montpellier,Hard,28,250,I,20260204,12,D0DT,,,Martin Damm,L,203.0,USA,22.35,160.0,373.0,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.812,89.0,670.0,6-1 6-3,3,R16,55.0,11.0,2.0,39.0,27.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,51.0,35.0,18.0,8.0,8.0,3.0,7.0
2026-375,Montpellier,Hard,28,250,I,20260204,13,K0AZ,8.0,,Aleksandar Kovacevic,R,183.0,USA,27.439,83.0,709.0,K0O4,,,Moise Kouame,R,191.0,FRA,16.92,551.0,70.0,6-7(5) 6-2 6-2,3,R32,114.0,13.0,2.0,91.0,50.0,41.0,23.0,14.0,1.0,1.0,10.0,4.0,77.0,47.0,36.0,15.0,14.0,4.0,8.0
2026-375,Montpellier,Hard,28,250,I,20260204,14,N0BG,,,Luca Nardi,R,185.0,ITA,22.502,106.0,571.0,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,33.952,137.0,464.0,6-3 6-3,3,R32,63.0,3.0,0.0,46.0,28.0,22.0,15.0,9.0,1.0,1.0,5.0,3.0,57.0,28.0,21.0,11.0,9.0,6.0,9.0
2026-375,Montpellier,Hard,28,250,I,20260204,15,W367,,,Stan Wawrinka,R,183.0,SUI,40.86,113.0,537.0,M0JF,,,Hamad Medjedovic,R,188.0,SRB,22.554,80.0,717.0,7-6(3) 6-4,3,R32,98.0,5.0,4.0,76.0,29.0,24.0,26.0,11.0,4.0,5.0,10.0,0.0,65.0,37.0,26.0,17.0,11.0,4.0,6.0
2026-375,Montpellier,Hard,28,250,I,20260205,16,AG37,,,Felix Auger-Aliassime,R,193.0,CAN,25.495,8.0,3725.0,W367,,,Stan Wawrinka,R,183.0,SUI,40.86,113.0,537.0,6-4 7-6(3),3,R16,107.0,16.0,2.0,65.0,45.0,37.0,11.0,11.0,3.0,4.0,5.0,4.0,81.0,48.0,35.0,16.0,11.0,8.0,10.0
2026-375,Montpellier,Hard,28,250,I,20260205,17,N0BG,,,Luca Nardi,R,185.0,ITA,22.502,106.0,571.0,C0E9,,,Flavio Cobolli,R,183.0,ITA,23.754,20.0,1955.0,6-2 6-3,3,R16,74.0,7.0,1.0,46.0,27.0,21.0,13.0,8.0,2.0,2.0,3.0,1.0,58.0,29.0,14.0,16.0,9.0,5.0,9.0
2026-375,Montpellier,Hard,28,250,I,20260205,18,GJ37,4.0,,Tallon Griekspoor,R,188.0,NED,29.596,29.0,1565.0,CD85,,,Pablo Carreno Busta,R,188.0,ESP,34.571,100.0,616.0,6-4 6-4,3,R16,66.0,18.0,2.0,46.0,28.0,27.0,13.0,10.0,0.0,0.0,3.0,2.0,62.0,39.0,28.0,11.0,10.0,2.0,4.0
2026-375,Montpellier,Hard,28,250,I,20260205,19,D0DW,,,Titouan Droguet,R,191.0,FRA,24.643,150.0,403.0,K0AZ,8,,Aleksandar Kovacevic,R,183.0,USA,27.439,83.0,709.0,4-6 7-6(5) 6-4,3,R16,114.0,25.0,3.0,91.0,51.0,44.0,26.0,16.0,1.0,2.0,19.0,4.0,90.0,59.0,49.0,19.0,16.0,2.0,3.0
2026-375,Montpellier,Hard,28,250,I,20260205,24,F0F1,6.0,,Arthur Fils,R,185.0,FRA,21.656,42.0,1110.0,BV16,,,Ugo Blanchet,R,175.0,FRA,27.091,174.0,343.0,7-6(4) 7-5,3,R16,95.0,14.0,3.0,67.0,42.0,32.0,16.0,12.0,0.0,2.0,10.0,6.0,81.0,39.0,29.0,21.0,12.0,6.0,9.0
2026-M-DC-2026-QLS-M-NOR-GBR-01,Davis Cup QLS R1: NOR vs GBR,Hard,4,D,I,20260205,1,N771,,,Cameron Norrie,L,188.0,GBR,30.48,26.0,1643.0,B0U4,,,Nicolai Budkov Kjaer,R,191.0,NOR,19.455,133.0,476.0,6-4 6-4,3,RR,82.0,6.0,1.0,68.0,50.0,38.0,7.0,9.0,3.0,4.0,6.0,0.0,52.0,39.0,29.0,6.0,7.0,1.0,4.0
2026-M-DC-2026-QLS-M-NOR-GBR-01,Davis Cup QLS R1: NOR vs GBR,Hard,4,D,I,20260205,2,D0CO,,,Jack Draper,L,193.0,GBR,24.148,13.0,2790.0,DC76,,,Viktor Durasovic,R,185.0,NOR,28.909,313.0,164.0,6-2 6-2,3,RR,60.0,8.0,1.0,43.0,26.0,23.0,10.0,8.0,0.0,0.0,2.0,3.0,49.0,32.0,17.0,7.0,4.0,0.0,4.0
2026-M-DC-2026-QLS-M-BUL-BEL-01,Davis Cup QLS R1: BUL vs BEL,Clay,4,D,I,20260206,1,B0PG,,,Alexander Blockx,R,193.0,BEL,20.854,105.0,579.0,R0IL,,,Iliyan Radulov,R,187.0,BUL,20.679,663.0,51.0,6-7(3) 6-3 6-3,3,RR,126.0,10.0,1.0,69.0,51.0,46.0,11.0,12.0,3.0,5.0,0.0,4.0,91.0,64.0,42.0,13.0,9.0,2.0,8.0
2026-M-DC-2026-QLS-M-BUL-BEL-01,Davis Cup QLS R1: BUL vs BEL,Clay,4,D,I,20260206,2,C0JP,,,Raphael Collignon,R,191.0,BEL,24.088,72.0,777.0,V0GR,,,Alexander Vasilev,L,185.0,BUL,18.757,1025.0,15.0,6-3 6-3,3,RR,96.0,5.0,7.0,58.0,36.0,25.0,14.0,8.0,5.0,6.0,2.0,11.0,71.0,38.0,25.0,10.0,5.0,10.0,14.0
2026-M-DC-2026-QLS-M-BUL-BEL-01,Davis Cup QLS R1: BUL vs BEL,Clay,4,D,I,20260206,3,C0JP,,,Raphael Collignon,R,191.0,BEL,24.088,72.0,777.0,I0BF,,,Ivan Ivanov,R,,BUL,17.292,780.0,35.0,6-2 6-2,3,RR,70.0,3.0,3.0,45.0,25.0,24.0,10.0,8.0,2.0,2.0,0.0,3.0,40.0,27.0,14.0,7.0,4.0,2.0,6.0
2026-M-DC-2026-QLS-M-CAN-BRA-01,Davis Cup QLS R1: CAN vs BRA,Hard,4,D,I,20260206,1,H0DU,,,Gustavo Heide,R,191.0,BRA,23.962,253.0,215.0,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.392,39.0,1175.0,7-6(4) 3-6 7-6(3),3,RR,162.0,9.0,2.0,88.0,69.0,55.0,13.0,16.0,0.0,0.0,10.0,3.0,113.0,63.0,50.0,29.0,15.0,2.0,4.0
2026-M-DC-2026-QLS-M-CAN-BRA-01,Davis Cup QLS R1: CAN vs BRA,Hard,4,D,I,20260206,2,D0DP,,,Liam Draxl,R,185.0,CAN,24.194,146.0,422.0,R0A7,,,Joao Lucas Reis Da Silva,R,178.0,BRA,25.889,207.0,291.0,6-3 6-3,3,RR,76.0,1.0,4.0,59.0,33.0,28.0,11.0,8.0,4.0,5.0,5.0,1.0,49.0,29.0,20.0,6.0,5.0,2.0,6.0
2026-M-DC-2026-QLS-M-CAN-BRA-01,Davis Cup QLS R1: CAN vs BRA,Hard,4,D,I,20260206,3,D0DP,,,Liam Draxl,R,185.0,CAN,24.194,146.0,422.0,H0DU,,,Gustavo Heide,R,191.0,BRA,23.962,253.0,215.0,6-3 6-4,3,RR,90.0,4.0,2.0,50.0,36.0,27.0,11.0,9.0,3.0,4.0,4.0,2.0,59.0,35.0,25.0,9.0,6.0,3.0,6.0
2026-M-DC-2026-QLS-M-CAN-BRA-01,Davis Cup QLS R1: CAN vs BRA,Hard,4,D,I,20260206,4,D0F6,,,Gabriel Diallo,R,203.0,CAN,24.392,39.0,1175.0,P0DF,,,Matheus Pucinelli de Almeida,R,183.0,BRA,24.877,292.0,180.0,3-6 6-1 7-6(4),3,RR,147.0,6.0,1.0,91.0,79.0,59.0,6.0,13.0,3.0,4.0,2.0,2.0,92.0,81.0,55.0,5.0,12.0,2.0,4.0
2026-M-DC-2026-QLS-M-CHI-SRB-01,Davis Cup QLS R1: CHI vs SRB,Clay,4,D,O,20260206,1,TE30,,,Alejandro Tabilo,L,188.0,CHI,28.704,73.0,774.0,M0UR,,,Ognjen Milic,L,180.0,SRB,18.652,462.0,95.0,6-7(3) 6-2 6-4,3,RR,132.0,7.0,1.0,94.0,63.0,51.0,15.0,14.0,6.0,7.0,9.0,5.0,89.0,46.0,34.0,22.0,11.0,1.0,5.0
2026-M-DC-2026-QLS-M-CHI-SRB-01,Davis Cup QLS R1: CHI vs SRB,Clay,4,D,O,20260206,2,BS86,,,Tomas Barrios Vera,R,191.0,CHI,28.183,112.0,546.0,L987,,,Dusan Lajovic,R,183.0,SRB,35.628,123.0,503.0,7-5 7-6(7),3,RR,127.0,2.0,4.0,82.0,53.0,36.0,18.0,10.0,1.0,3.0,2.0,0.0,71.0,41.0,31.0,15.0,9.0,3.0,6.0
2026-M-DC-2026-QLS-M-CHI-SRB-01,Davis Cup QLS R1: CHI vs SRB,Clay,4,D,O,20260206,3,S0EK,,,Matias Soto,R,170.0,CHI,26.804,323.0,157.0,D0HJ,,,Branko Djuric,R,188.0,SRB,21.01,489.0,87.0,6-7(2) 7-6(4) [10-7],3,RR,143.0,3.0,2.0,91.0,78.0,54.0,7.0,10.0,1.0,3.0,13.0,5.0,89.0,77.0,56.0,3.0,10.0,3.0,5.0
2026-M-DC-2026-QLS-M-CRO-DEN-01,Davis Cup QLS R1: CRO vs DEN,Hard,4,D,I,20260206,1,M0K4,,,Elmer Moller,R,183.0,DEN,22.604,120.0,509.0,D0L3,,,Matej Dodig,R,188.0,CRO,20.575,235.0,244.0,6-4 7-6(3),3,RR,91.0,4.0,3.0,62.0,42.0,36.0,13.0,11.0,0.0,0.0,7.0,1.0,66.0,46.0,36.0,9.0,10.0,0.0,1.0
2026-M-DC-2026-QLS-M-CRO-DEN-01,Davis Cup QLS R1: CRO vs DEN,Hard,4,D,I,20260206,2,P0HW,,,Dino Prizmic,R,188.0,CRO,20.528,121.0,507.0,H09N,,,August Holmgren,R,188.0,DEN,27.817,199.0,303.0,5-7 6-0 6-2,3,RR,139.0,7.0,4.0,98.0,67.0,42.0,16.0,10.0,8.0,11.0,2.0,2.0,89.0,55.0,31.0,12.0,6.0,7.0,14.0
2026-M-DC-2026-QLS-M-CRO-DEN-01,Davis Cup QLS R1: CRO vs DEN,Hard,4,D,I,20260206,3,P0HW,,,Dino Prizmic,R,188.0,CRO,20.528,121.0,507.0,M0K4,,,Elmer Moller,R,183.0,DEN,22.604,120.0,509.0,7-6(5) 7-6(2),3,RR,114.0,6.0,1.0,68.0,49.0,36.0,15.0,10.0,0.0,2.0,2.0,8.0,85.0,55.0,38.0,15.0,10.0,8.0,10.0
2026-M-DC-2026-QLS-M-CZE-SWE-01,Davis Cup QLS R1: CZE vs SWE,Hard,4,D,I,20260206,1,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.37,96.0,643.0,W0BU,,,Olle Wallin,R,191.0,SWE,24.315,408.0,116.0,6-1 6-3,3,RR,73.0,4.0,3.0,52.0,34.0,24.0,12.0,7.0,4.0,5.0,5.0,5.0,53.0,27.0,19.0,4.0,3.0,6.0,11.0
2026-M-DC-2026-QLS-M-CZE-SWE-01,Davis Cup QLS R1: CZE vs SWE,Hard,4,D,I,20260206,2,L0BV,,,Jiri Lehecka,R,185.0,CZE,24.268,21.0,1900.0,MW54,,,Dragos Nicolae Madaras,L,191.0,SWE,28.424,576.0,65.0,6-3 6-4,3,RR,85.0,7.0,3.0,55.0,32.0,29.0,6.0,10.0,0.0,0.0,2.0,1.0,50.0,26.0,17.0,9.0,7.0,0.0,2.0
2026-M-DC-2026-QLS-M-CZE-SWE-01,Davis Cup QLS R1: CZE vs SWE,Hard,4,D,I,20260206,3,W0BU,,,Olle Wallin,R,191.0,SWE,24.315,408.0,116.0,M0SE,,,Maxim Mrva,R,178.0,CZE,18.538,324.0,156.0,6-4 7-6(1),3,RR,83.0,3.0,4.0,73.0,40.0,29.0,16.0,8.0,4.0,7.0,11.0,4.0,73.0,41.0,26.0,15.0,7.0,3.0,7.0
2026-M-DC-2026-QLS-M-ECU-AUS-01,Davis Cup QLS R1: ECU vs AUS,Clay,4,D,O,20260206,1,AG08,,,Andres Andrade,R,180.0,ECU,27.17,257.0,211.0,D994,,,James Duckworth,R,183.0,AUS,34.067,86.0,694.0,3-6 6-3 7-5,3,RR,126.0,14.0,6.0,85.0,43.0,36.0,22.0,13.0,6.0,8.0,5.0,1.0,86.0,49.0,36.0,21.0,12.0,2.0,5.0
2026-M-DC-2026-QLS-M-ECU-AUS-01,Davis Cup QLS R1: ECU vs AUS,Clay,4,D,O,20260206,2,G0DH,,,Alvaro Guillen Meza,R,175.0,ECU,23.118,201.0,298.0,H0BH,,,Rinky Hijikata,R,178.0,AUS,24.975,103.0,584.0,6-4 1-6 6-4,3,RR,119.0,7.0,8.0,85.0,46.0,35.0,15.0,10.0,6.0,9.0,3.0,1.0,97.0,57.0,37.0,21.0,11.0,9.0,12.0
2026-M-DC-2026-QLS-M-ECU-AUS-01,Davis Cup QLS R1: ECU vs AUS,Clay,4,D,O,20260206,3,KB95,,,Jason Kubler,R,178.0,AUS,32.742,179.0,339.0,C0S3,,,Emilio Camacho,,,ECU,16.772,,,6-4 6-2,3,,70.0,3.0,3.0,51.0,36.0,30.0,6.0,8.0,1.0,2.0,0.0,2.0,52.0,32.0,21.0,7.0,5.0,5.0,9.0
2026-M-DC-2026-QLS-M-FRA-SVK-01,Davis Cup QLS R1: FRA vs SVK,Hard,4,D,I,20260206,1,MV14,,,Alex Molcan,L,178.0,SVK,28.205,200.0,302.0,MP20,,,Alexandre Muller,R,183.0,FRA,29.035,49.0,1020.0,6-4 6-4,3,RR,46.0,4.0,0.0,57.0,43.0,31.0,12.0,8.0,2.0,3.0,5.0,1.0,50.0,35.0,23.0,10.0,7.0,0.0,3.0
2026-M-DC-2026-QLS-M-FRA-SVK-01,Davis Cup QLS R1: FRA vs SVK,Hard,4,D,I,20260206,2,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.565,31.0,1542.0,MV14,,,Alex Molcan,L,178.0,SVK,28.205,200.0,302.0,7-5 7-6(6),3,RR,118.0,16.0,1.0,79.0,62.0,49.0,8.0,11.0,5.0,6.0,5.0,1.0,80.0,64.0,45.0,8.0,10.0,0.0,2.0
2026-M-DC-2026-QLS-M-FRA-SVK-01,Davis Cup QLS R1: FRA vs SVK,Hard,4,D,I,20260206,3,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.565,31.0,1542.0,GB93,,,Norbert Gombos,R,193.0,SVK,35.507,300.0,175.0,7-6(1) 7-6(6),3,RR,133.0,6.0,1.0,79.0,54.0,42.0,14.0,10.0,1.0,3.0,2.0,0.0,91.0,58.0,40.0,16.0,10.0,2.0,4.0
2026-M-DC-2026-QLS-M-GER-PER-01,Davis Cup QLS R1: GER vs PER,Hard,4,D,I,20260206,1,H997,,,Yannick Hanfmann,R,193.0,GER,34.256,93.0,653.0,B0GR,,,Gonzalo Bueno,R,173.0,PER,21.867,217.0,265.0,6-4 6-4,3,RR,89.0,9.0,2.0,51.0,37.0,33.0,7.0,10.0,0.0,0.0,3.0,2.0,66.0,42.0,30.0,9.0,8.0,4.0,6.0
2026-M-DC-2026-QLS-M-GER-PER-01,Davis Cup QLS R1: GER vs PER,Hard,4,D,I,20260206,2,SL28,,,Jan-Lennard Struff,R,193.0,GER,35.808,84.0,706.0,V836,,,Juan Pablo Varillas,R,185.0,PER,30.36,284.0,184.0,6-4 6-2,3,RR,74.0,6.0,0.0,50.0,24.0,17.0,19.0,8.0,4.0,5.0,3.0,1.0,54.0,30.0,18.0,13.0,5.0,9.0,13.0
2026-M-DC-2026-QLS-M-GER-PER-01,Davis Cup QLS R1: GER vs PER,Hard,4,D,I,20260206,3,E0DD,,,Justin Engel,R,185.0,GER,18.374,196.0,309.0,B0GR,,,Gonzalo Bueno,R,173.0,PER,21.867,217.0,265.0,6-3 6-7(4) [10-6],3,RR,96.0,4.0,4.0,63.0,37.0,31.0,10.0,9.0,2.0,4.0,0.0,4.0,69.0,46.0,26.0,13.0,7.0,3.0,6.0
2026-M-DC-2026-QLS-M-HUN-USA-01,Davis Cup QLS R1: HUN vs USA,Clay,4,D,I,20260206,1,Q02L,,,Ethan Quinn,R,191.0,USA,21.927,68.0,820.0,M0CI,,,Fabian Marozsan,R,193.0,HUN,26.355,46.0,1065.0,3-6 6-3 7-6(11),3,RR,145.0,8.0,0.0,111.0,73.0,51.0,26.0,14.0,10.0,11.0,5.0,0.0,104.0,75.0,53.0,18.0,14.0,3.0,4.0
2026-M-DC-2026-QLS-M-HUN-USA-01,Davis Cup QLS R1: HUN vs USA,Clay,4,D,I,20260206,2,PL56,,,Tommy Paul,R,185.0,USA,28.747,22.0,1850.0,P09O,,,Zsombor Piros,R,180.0,HUN,26.341,176.0,341.0,7-6(3) 6-3,3,RR,113.0,2.0,3.0,76.0,40.0,25.0,18.0,7.0,2.0,5.0,7.0,1.0,70.0,42.0,34.0,16.0,9.0,4.0,6.0
2026-M-DC-2026-QLS-M-HUN-USA-01,Davis Cup QLS R1: HUN vs USA,Clay,4,D,I,20260206,3,N0AM,,,Emilio Nava,R,185.0,USA,24.203,82.0,710.0,F09U,,,Matyas Fuele,R,180.0,HUN,27.151,781.0,35.0,6-2 6-3,3,RR,68.0,6.0,0.0,50.0,33.0,28.0,8.0,8.0,4.0,5.0,0.0,3.0,58.0,38.0,20.0,9.0,4.0,7.0,11.0
2026-M-DC-2026-QLS-M-IND-NED-01,Davis Cup QLS R1: IND vs NED,Hard,4,D,I,20260206,1,S0DE,,,Dhakshineswar Suresh,R,196.0,IND,25.881,465.0,94.0,D0C1,,,Jesper de Jong,R,180.0,NED,25.708,88.0,673.0,6-4 7-5,3,RR,88.0,9.0,3.0,62.0,34.0,28.0,18.0,11.0,1.0,1.0,7.0,5.0,62.0,36.0,30.0,12.0,9.0,5.0,7.0
2026-M-DC-2026-QLS-M-IND-NED-01,Davis Cup QLS R1: IND vs NED,Hard,4,D,I,20260206,2,D0H9,,,Guy Den Ouden,R,183.0,NED,23.855,162.0,371.0,N897,,,Sumit Nagal,R,178.0,IND,28.498,281.0,186.0,6-0 4-6 6-3,3,RR,147.0,2.0,4.0,89.0,52.0,35.0,23.0,11.0,7.0,9.0,1.0,2.0,87.0,56.0,35.0,13.0,7.0,6.0,11.0
2026-M-DC-2026-QLS-M-IND-NED-01,Davis Cup QLS R1: IND vs NED,Hard,4,D,I,20260206,3,S0DE,,,Dhakshineswar Suresh,R,196.0,IND,25.881,465.0,94.0,D0H9,,,Guy Den Ouden,R,183.0,NED,23.855,162.0,371.0,6-4 7-6(4),3,RR,99.0,15.0,1.0,70.0,48.0,41.0,11.0,11.0,0.0,0.0,5.0,3.0,75.0,51.0,41.0,9.0,10.0,3.0,4.0
2026-M-DC-2026-QLS-M-IND-NED-01,Davis Cup QLS R1: IND vs NED,Hard,4,D,I,20260206,4,D0C1,,,Jesper de Jong,R,180.0,NED,25.708,88.0,673.0,N897,,,Sumit Nagal,R,178.0,IND,28.498,281.0,186.0,5-7 6-1 6-4,3,RR,172.0,10.0,5.0,89.0,46.0,36.0,19.0,11.0,6.0,10.0,1.0,4.0,98.0,64.0,40.0,13.0,8.0,9.0,15.0
2026-M-DC-2026-QLS-M-JPN-AUT-01,Davis Cup QLS R1: JPN vs AUT,Hard,4,D,O,20260206,1,R09X,,,Jurij Rodionov,L,191.0,AUT,26.752,170.0,350.0,M0HU,,,Shintaro Mochizuki,R,175.0,JPN,22.705,108.0,551.0,6-4 7-5,3,RR,108.0,7.0,4.0,77.0,38.0,29.0,18.0,9.0,7.0,9.0,3.0,7.0,81.0,25.0,19.0,26.0,7.0,7.0,11.0
2026-M-DC-2026-QLS-M-JPN-AUT-01,Davis Cup QLS R1: JPN vs AUT,Hard,4,D,O,20260206,2,WB08,,,Yosuke Watanuki,R,180.0,JPN,27.844,166.0,356.0,O513,,,Sebastian Ofner,R,191.0,AUT,29.76,135.0,471.0,6-3 6-4,3,RR,73.0,5.0,2.0,51.0,32.0,26.0,12.0,9.0,0.0,1.0,5.0,1.0,62.0,34.0,25.0,10.0,6.0,5.0,8.0
2026-M-DC-2026-QLS-M-JPN-AUT-01,Davis Cup QLS R1: JPN vs AUT,Hard,4,D,O,20260206,3,N0CS,,,Lukas Neumayer,R,183.0,AUT,23.441,223.0,255.0,M0HU,,,Shintaro Mochizuki,R,175.0,JPN,22.705,108.0,551.0,6-3 6-3,3,RR,75.0,3.0,1.0,49.0,30.0,26.0,12.0,9.0,2.0,2.0,3.0,3.0,60.0,41.0,25.0,9.0,6.0,7.0,10.0
